id,tipo_zona,frente_lote,calle,forma_lote,nombre_zona,tipo_edificio,estilo,calidad_gral,condicion_gral,año_construccion,calidad_exteriores,material_exteriores,condicion_exteriores,calidad_sotano,condicion_sotano,tipo_sotano,calefaccion,calidad_calefaccion,aire_acondicionado,baños_completos,baños_medios,recamaras_sup,calidad_cocina,cuartos_sup,tipo_garage,terminado_garage,num_coches,calidad_garage,condicion_garage,año_venta,mes_venta,tipo_venta,condicion_venta,lat,long,area_sotano_m2,area_1er_piso_m2,area_2o_piso_m2,area_hab_m2,area_garage_m2,area_lote_m2,precio_miles,valor_misc_miles,precio_m2_miles
1324,RL,50,Pave,Reg,BrkSide,1Fam,1Story,4,7,1940,Fa,VinylSd,TA,TA,TA,LwQ,GasA,Gd,Y,1,0,2,Fa,5,NA,NA,0,NA,NA,2009,12,WD,Normal,42.03359,-93.627552,39.01926,65.775324,0,65.775324,0,495.17298999999997,82.5,0,1.254269762319985
1325,RL,75,Pave,Reg,Somerst,1Fam,1Story,8,5,2006,Gd,VinylSd,TA,Ex,TA,Unf,GasA,Ex,Y,2,0,2,Gd,7,Attchd,RFn,3,TA,TA,2007,2,New,Partial,42.052191,-93.643479,166.760885,166.760885,0,166.760885,83.148185,927.729358,147,0,0.881501678286248
1326,RM,40,Pave,Reg,IDOTRR,1Fam,1Story,4,4,1922,TA,AsbShng,TA,TA,Fa,Unf,GasA,Fa,N,1,0,2,TA,5,NA,NA,0,NA,NA,2008,1,WD,Normal,42.019208,-93.623401,73.950788,73.950788,0,73.950788,0,337.795308,55,0,0.7437378490138604
1327,RH,70,Pave,Reg,Edwards,1Fam,1Story,3,6,1931,TA,MetalSd,TA,TA,TA,Rec,GasA,Ex,Y,1,0,3,Gd,6,NA,NA,0,NA,NA,2007,5,WD,Normal,42.0228,-93.66304,50.539232,71.906922,0,71.906922,0,396.69581,79,0,1.0986424923041485
1328,RL,60,Pave,Reg,Mitchel,1Fam,1Story,5,9,1982,Gd,VinylSd,Gd,TA,TA,ALQ,GasA,Ex,Y,1,0,3,Gd,5,Attchd,Unf,1,TA,TA,2008,10,WD,Normal,42.031307,-93.626967,75.808848,75.808848,0,75.808848,24.526392,613.1598,130.5,0,1.7214349438471879
1329,RM,60,Pave,Reg,OldTown,1Fam,1.5Fin,6,7,1920,Gd,BrkFace,Gd,Gd,TA,LwQ,GasW,Ex,Y,2,0,5,TA,8,Detchd,Unf,2,Fa,TA,2008,6,WD,Normal,42.028863,-93.615497,140.28353,147.158352,112.226824,259.385176,48.30956,969.90732,256,1.15,0.9869492310539751
1330,RL,63,Pave,IR1,Gilbert,1Fam,2Story,7,5,1998,TA,VinylSd,TA,Gd,TA,Unf,GasA,Gd,Y,2,1,3,TA,8,Attchd,Fin,2,TA,TA,2006,6,WD,Normal,42.027885,-93.615692,86.864305,88.722365,62.895331,151.617696,42.921186,843.930852,176.5,0,1.1641121363564317
1331,RL,85,Pave,Reg,Somerst,1Fam,1Story,8,5,2006,Gd,VinylSd,TA,Gd,Gd,Unf,GasA,Ex,Y,2,0,3,Gd,7,Attchd,RFn,3,TA,TA,2007,12,WD,Normal,42.052191,-93.643479,147.529964,147.529964,0,147.529964,76.644975,929.03,227,0,1.5386704764599548
1332,RL,55,Pave,IR1,CollgCr,1Fam,SLvl,5,5,1976,TA,MetalSd,TA,TA,TA,ALQ,GasA,Gd,Y,1,0,3,TA,6,Detchd,Unf,2,TA,TA,2006,7,WD,Normal,42.021051,-93.685643,84.634633,88.629462,0,88.629462,53.512128,1001.49434,132.5,0,1.4949882015531133
1333,RL,67,Pave,Reg,Edwards,1Fam,1Story,4,6,1938,TA,MetalSd,TA,TA,TA,ALQ,GasA,Ex,Y,1,0,2,TA,3,Detchd,Unf,1,Fa,Fa,2009,5,WD,Normal,42.0228,-93.66304,75.808848,75.808848,0,75.808848,26.756064,824.699931,100,0,1.3191072366645118
1334,RM,60,Pave,Reg,IDOTRR,1Fam,1.5Fin,5,6,1938,TA,Wd Sdng,TA,TA,TA,Unf,GasA,Ex,Y,1,1,2,Gd,6,Detchd,Unf,1,TA,TA,2006,7,WD,Normal,42.019208,-93.623401,74.601109,74.601109,51.746971,126.34808,27.592191,668.9016,125.5,0,0.9932877492083774
1335,RM,24,Pave,Reg,BrDale,TwnhsE,2Story,5,6,1970,TA,HdBoard,TA,TA,TA,LwQ,GasA,TA,Y,1,1,3,TA,7,Attchd,Unf,2,TA,TA,2009,5,WD,Normal,42.0525,-93.628821,71.070795,71.070795,55.7418,126.812595,40.87732,219.994304,125,0,0.9857065065185363
1336,RL,80,Pave,Reg,NWAmes,1Fam,1Story,6,5,1977,TA,Plywood,TA,Gd,TA,ALQ,GasA,TA,Y,2,0,2,TA,6,Attchd,RFn,2,TA,TA,2009,4,WD,Normal,42.051321,-93.633798,125.41905,123.932602,0,123.932602,58.52889,896.51395,167.9,0,1.3547686185108903
1337,RL,87,Pave,IR1,NWAmes,Duplex,1Story,5,5,1973,TA,Plywood,TA,TA,TA,Unf,GasA,TA,Y,2,0,4,TA,8,Detchd,Unf,2,TA,TA,2008,11,WD,Normal,42.051321,-93.633798,153.847368,153.847368,0,153.847368,47.008918,858.981138,135,0,0.8774930748246536
1338,RM,153,Pave,IR1,OldTown,1Fam,1Story,4,4,1941,TA,Wd Sdng,TA,TA,TA,Unf,Grav,Fa,N,1,0,2,Fa,4,NA,NA,0,NA,NA,2006,3,WD,Normal,42.028863,-93.615497,64.381779,64.381779,0,64.381779,0,382.574554,52.5,0,0.8154481099380619
1339,RL,95,Pave,IR1,CollgCr,1Fam,2Story,7,5,2002,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,8,BuiltIn,RFn,2,TA,TA,2006,6,WD,Normal,42.021051,-93.685643,85.099148,85.47076,87.421723,172.892483,45.708276,1249.54535,200,0,1.1567882913683414
1340,RL,120,Pave,IR1,CollgCr,1Fam,1Story,5,7,1972,TA,MetalSd,Gd,TA,TA,Rec,GasA,Ex,Y,1,0,3,TA,5,Attchd,RFn,1,TA,TA,2006,6,WD,Normal,42.021051,-93.685643,80.268192,80.268192,0,80.268192,26.756064,888.15268,128.5,0,1.6008831991631256
1341,RL,70,Pave,Reg,NAmes,1Fam,1Story,4,5,1971,TA,MetalSd,TA,TA,TA,Unf,GasA,TA,Y,1,0,3,TA,5,Detchd,Unf,4,TA,TA,2007,6,WD,Normal,42.042966,-93.613556,79.710774,81.011416,0,81.011416,44.59344,770.537482,123,0,1.5183045313021069
1342,RL,66,Pave,Reg,SawyerW,1Fam,1Story,6,5,2003,TA,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,1,0,3,Gd,6,Detchd,Unf,2,TA,TA,2008,7,WD,Normal,42.03554,-93.685131,103.493942,103.493942,0,103.493942,53.512128,1272.306585,155,0,1.497672201914968
1343,RL,NA,Pave,Reg,CollgCr,1Fam,2Story,8,5,2002,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2007,8,WD,Normal,42.021051,-93.685643,119.287452,119.287452,82.219155,201.506607,60.108241,870.965625,228.5,0,1.1339578557838552
1344,RL,57,Pave,Reg,Crawfor,1Fam,1.5Fin,6,6,1928,TA,BrkFace,TA,TA,TA,Unf,GasA,Gd,Y,1,1,3,TA,9,Detchd,Unf,2,Fa,Fa,2009,3,WD,Normal,42.025949,-93.620215,83.241088,108.882316,68.841123,177.72343899999998,31.772826,702.160874,177,0,0.9959294114267055
1345,RL,85,Pave,IR1,CollgCr,1Fam,2Story,7,5,2006,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,8,Attchd,Fin,2,TA,TA,2007,7,New,Partial,42.021051,-93.685643,67.633384,67.633384,67.633384,135.266768,40.87732,1031.502009,155.835,0,1.1520568008248706
1346,RM,50,Pave,Reg,OldTown,1Fam,1Story,4,4,1920,TA,MetalSd,TA,TA,TA,ALQ,GasA,Gd,Y,1,0,2,Fa,5,Detchd,Unf,1,TA,TA,2007,7,WD,Normal,42.028863,-93.615497,89.18688,89.18688,0,89.18688,28.614124,557.418,108.5,0,1.216546649013846
1347,RL,NA,Pave,IR2,NWAmes,1Fam,1Story,7,7,1968,TA,BrkFace,TA,TA,TA,BLQ,GasA,TA,Y,2,0,3,TA,9,Attchd,RFn,2,Gd,TA,2006,6,WD,Normal,42.051321,-93.633798,145.671904,200.298868,0,200.298868,47.194724,1930.617243,262.5,0,1.3105416052575993
1348,RL,93,Pave,IR1,Timber,1Fam,1Story,8,5,2006,Gd,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,7,Attchd,Fin,3,TA,TA,2007,5,New,Partial,41.998132,-93.648335,160.907996,164.99572799999999,0,164.99572799999999,66.146936,1421.973318,283.463,0,1.7180020563926361
1349,RL,NA,Pave,IR3,SawyerW,1Fam,1Story,7,5,1998,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,5,Attchd,RFn,2,TA,TA,2007,8,WD,Normal,42.03554,-93.685131,137.682246,138.797082,0,138.797082,47.752142,1504.656988,215,0,1.5490239196815392
1350,RM,50,Pave,Reg,OldTown,1Fam,2Story,8,5,1872,TA,MetalSd,Gd,TA,Fa,LwQ,OthW,Fa,N,2,0,4,TA,8,NA,NA,0,NA,NA,2008,12,WD,Normal,42.028863,-93.615497,63.545652,87.143014,112.877145,219.065274,0,487.74075,122,0,0.5569116353877247
1351,RL,91,Pave,Reg,NAmes,Duplex,2Story,5,5,1969,TA,MetalSd,TA,TA,TA,LwQ,GasA,TA,Y,2,2,6,TA,12,Detchd,Unf,4,TA,TA,2009,8,WD,Normal,42.042966,-93.613556,115.942944,124.304214,120.402288,244.706502,89.930104,1081.669629,200,0,0.817305622716964
1352,RL,70,Pave,IR1,NAmes,1Fam,2Story,6,6,1962,TA,HdBoard,TA,TA,TA,Rec,GasA,Ex,Y,1,1,4,TA,8,Attchd,Fin,2,TA,TA,2008,3,WD,Normal,42.042966,-93.613556,79.710774,79.710774,79.710774,159.421548,45.52247,859.074041,171,0,1.072627898456989
1353,RM,50,Pave,Reg,BrkSide,1Fam,1.5Fin,6,9,1937,Gd,MetalSd,TA,TA,TA,Unf,GasA,TA,Y,1,0,2,TA,4,Detchd,Unf,2,TA,TA,2009,7,WD,Normal,42.03359,-93.627552,64.846294,73.021758,36.232169999999996,109.253928,57.971472,557.418,134.9,0,1.2347382146296837
1354,RL,56,Pave,IR1,NoRidge,1Fam,1.5Fin,8,5,1995,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,4,Gd,9,Attchd,Fin,3,TA,TA,2010,3,WD,Normal,42.050307,-93.656045,188.871799,190.729859,110.09005499999999,300.819914,61.873398,1367.53216,410,0,1.3629416834418748
1355,RL,NA,Pave,IR1,CollgCr,1Fam,2Story,7,5,2000,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,3,TA,TA,2008,6,WD,Normal,42.021051,-93.685643,92.159776,92.159776,81.104319,173.264095,77.945617,958.387348,235,0,1.3563110118111892
1356,RL,102,Pave,IR1,NWAmes,1Fam,SLvl,7,6,1968,TA,MetalSd,TA,TA,TA,Unf,GasA,Gd,Y,3,0,4,Gd,8,Attchd,RFn,2,TA,TA,2006,9,WD,Normal,42.051321,-93.633798,52.95471,113.527466,64.846294,178.37376,45.243761,946.867376,170,0,0.9530549784901098
1357,RL,NA,Pave,Reg,NAmes,1Fam,1Story,5,5,1966,TA,HdBoard,TA,TA,TA,Rec,GasA,TA,Y,1,0,3,TA,5,Attchd,RFn,1,TA,TA,2008,10,WD,Normal,42.042966,-93.613556,80.268192,82.869476,0,82.869476,24.526392,880.441731,110,0,1.327388627387966
1358,RL,NA,Pave,IR1,NAmes,1Fam,1Story,5,6,1971,TA,VinylSd,TA,TA,TA,GLQ,GasA,Ex,Y,1,1,3,TA,6,Attchd,Fin,2,TA,TA,2010,4,WD,Normal,42.042966,-93.613556,100.149434,100.149434,0,100.149434,46.4515,1164.724911,149.9,0,1.4967633266903935
1359,FV,NA,Pave,Reg,Somerst,Twnhs,2Story,6,5,2000,Gd,MetalSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,5,Detchd,Unf,2,TA,TA,2010,6,WD,Normal,42.052191,-93.643479,70.234668,71.442407,74.694012,146.136419,40.87732,196.675651,177.5,0,1.214618513404246
1360,RL,129,Pave,Reg,NridgHt,1Fam,1Story,9,5,2004,Gd,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,0,3,Ex,8,Attchd,Fin,3,TA,TA,2006,9,WD,Normal,42.060356,-93.657107,183.94794,183.94794,0,183.94794,71.53531,1554.917511,315,0,1.7124410308699298
1361,RL,51,Pave,Reg,SWISU,1Fam,2Story,5,6,1921,TA,MetalSd,TA,TA,Fa,Unf,GasA,Ex,Y,3,1,4,TA,8,BuiltIn,RFn,2,TA,TA,2008,5,WD,Normal,42.017578,-93.651283,56.856636,91.97397,149.666733,241.640703,57.692763,914.351326,189,0,0.7821529967987223
1362,RL,124,Pave,IR1,StoneBr,1Fam,1Story,7,5,2005,Gd,VinylSd,TA,Ex,TA,ALQ,GasA,Ex,Y,2,0,3,Gd,7,Attchd,Fin,2,TA,TA,2009,6,WD,Normal,42.060752,-93.628955,142.14159,142.14159,0,142.14159,39.94829,1501.126674,260,0,1.8291620348414561
1363,RL,NA,Pave,IR1,NAmes,1Fam,1.5Fin,4,4,1920,TA,VinylSd,Gd,TA,Fa,Unf,GasA,Gd,Y,2,0,4,TA,7,Attchd,Unf,1,TA,TA,2009,6,WD,Normal,42.042966,-93.613556,66.425645,119.008743,42.456671,161.465414,34.188304,1162.495239,104.9,0,0.6496747346772356
1364,RL,73,Pave,IR1,Gilbert,1Fam,2Story,6,5,2006,TA,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,6,BuiltIn,Fin,2,TA,TA,2007,3,New,Partial,42.027885,-93.615692,57.228248,57.228248,73.950788,131.179036,40.134096,789.582597,156.932,0,1.196319204541189
1365,FV,30,Pave,Reg,Somerst,TwnhsE,2Story,7,5,2005,Gd,MetalSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,2,Gd,4,Detchd,RFn,2,TA,TA,2006,4,WD,Abnorml,42.052191,-93.643479,55.7418,48.30956,55.7418,111.4836,44.59344,295.43154,144.152,0,1.2930332353817062
1366,FV,NA,Pave,Reg,Somerst,1Fam,2Story,7,5,2000,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2010,1,WD,Normal,42.052191,-93.643479,75.623042,75.623042,79.89658,155.519622,61.594689,696.7725,216,0,1.388892264668699
1367,RL,68,Pave,IR1,CollgCr,1Fam,2Story,7,5,1999,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2008,6,WD,Abnorml,42.021051,-93.685643,81.104319,81.940446,84.355924,166.29637,54.626964,852.756637,193,0,1.1605785502112884
1368,RM,41,Pave,Reg,MeadowV,TwnhsE,2Story,5,6,1977,TA,CemntBd,TA,TA,TA,ALQ,GasA,Ex,Y,2,0,4,TA,6,Attchd,RFn,1,TA,TA,2006,7,WD,Normal,41.991866,-93.602441,70.327571,85.935275,51.09665,137.031925,31.215408,247.58649499999999,127,0,0.9267913298306216
1369,RM,NA,Pave,Reg,CollgCr,TwnhsE,1Story,6,5,2003,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,1,0,1,Gd,4,Attchd,Fin,2,TA,TA,2009,6,WD,Normal,42.021051,-93.685643,78.781744,78.781744,0,78.781744,39.01926,412.024805,144,0,1.827834631332863
1370,RL,48,Pave,IR2,CollgCr,1Fam,1Story,8,5,2003,Gd,VinylSd,TA,Gd,TA,BLQ,GasA,Ex,Y,2,0,3,Gd,8,Attchd,Fin,2,TA,TA,2010,5,WD,Normal,42.021051,-93.685643,153.940271,154.96220399999999,0,154.96220399999999,46.637306,988.023405,232,0,1.4971392637136216
1371,RL,90,Pave,Reg,OldTown,1Fam,1.5Fin,4,6,1920,Fa,CBlock,TA,TA,TA,ALQ,GasA,Ex,Y,1,0,2,TA,6,Detchd,Fin,1,TA,TA,2009,10,WD,Normal,42.028863,-93.615497,78.03852,78.03852,49.610202,127.64872199999999,31.401214,501.6762,105,0,0.8225699274921061
1372,RL,80,Pave,Reg,NAmes,1Fam,SLvl,6,6,1955,TA,AsbShng,TA,TA,TA,BLQ,GasA,Gd,Y,1,0,3,Gd,8,BuiltIn,RFn,1,TA,TA,2008,10,WD,Normal,42.042966,-93.613556,92.159776,154.311883,0,154.311883,35.024431,891.8688,165.5,0,1.0725032757198616
1373,RL,75,Pave,Reg,CollgCr,1Fam,2Story,7,6,1998,TA,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,8,Detchd,RFn,2,TA,TA,2006,6,WD,Normal,42.021051,-93.685643,102.936524,102.936524,91.881067,194.817591,54.162449,905.80425,274.3,0,1.4079837379777478
1374,RL,NA,Pave,Reg,NoRidge,1Fam,1Story,10,5,2001,Ex,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,1,2,Ex,8,Attchd,RFn,3,TA,TA,2007,3,WD,Normal,42.050307,-93.656045,244.613599,244.613599,0,244.613599,74.694012,1059.0942,466.5,0,1.9070893928509673
1375,FV,85,Pave,Reg,Somerst,1Fam,2Story,7,5,2005,Gd,CemntBd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,9,Attchd,Fin,3,TA,TA,2008,7,WD,Normal,42.052191,-93.643479,95.318478,95.318478,86.585596,181.904074,86.957208,987.094375,250,0,1.374350747086621
1376,RL,89,Pave,IR1,Timber,1Fam,1Story,8,5,2007,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,0,3,Gd,7,Attchd,Fin,3,TA,TA,2007,12,New,Partial,41.998132,-93.648335,145.950613,145.950613,0,145.950613,67.075966,1021.096873,239,0,1.6375402273918507
1377,RL,52,Pave,Reg,SWISU,1Fam,1Story,6,5,1930,TA,Wd Sdng,TA,Gd,TA,Rec,GasA,TA,N,1,0,2,TA,4,Detchd,Unf,1,Fa,TA,2008,4,WD,Normal,42.017578,-93.651283,71.349504,73.39337,0,73.39337,14.86448,584.545676,91,0,1.2398940122248099
1378,RL,60,Pave,Reg,Edwards,1Fam,1.5Fin,5,5,1941,TA,Wd Sdng,TA,TA,TA,LwQ,GasA,Ex,Y,2,0,3,TA,6,Detchd,Unf,2,TA,TA,2009,7,WD,Normal,42.0228,-93.66304,91.416552,91.416552,57.59986,149.016412,61.315979999999996,1021.747194,117,0,0.7851484170750266
1379,RM,21,Pave,Reg,BrDale,Twnhs,2Story,6,5,1973,TA,HdBoard,TA,TA,Fa,BLQ,GasA,TA,Y,1,1,2,TA,5,Detchd,Unf,1,TA,TA,2006,6,WD,Normal,42.0525,-93.628821,44.872149,44.872149,46.823112,91.695261,24.526392,181.439559,83,0,0.9051721876880856
1380,RL,73,Pave,Reg,Timber,1Fam,SLvl,5,5,2006,TA,VinylSd,TA,Gd,TA,Unf,GasA,Gd,Y,2,1,3,Gd,7,BuiltIn,Fin,2,TA,TA,2008,5,WD,Normal,41.998132,-93.648335,35.674752,70.048862,59.45792,129.506782,37.1612,904.410705,167.5,0,1.293368558875936
1381,RL,45,Pave,Reg,Edwards,1Fam,1Story,3,3,1914,TA,Stucco,Fa,TA,Fa,Rec,GasA,TA,N,1,0,2,TA,5,Detchd,Unf,1,TA,Fa,2010,6,WD,Normal,42.0228,-93.66304,80.268192,80.268192,0,80.268192,18.5806,762.919436,58.5,0,0.7288067482571428
1382,RL,NA,Pave,IR1,NAmes,1Fam,1Story,6,7,1970,TA,BrkFace,TA,TA,TA,BLQ,GasA,Ex,Y,2,1,4,TA,7,Attchd,Fin,2,TA,TA,2008,5,WD,Normal,42.042966,-93.613556,111.948115,196.675651,0,196.675651,51.09665,1200.771275,237.5,0,1.2075719530731337
1383,RM,60,Pave,Reg,OldTown,1Fam,2Story,7,7,1920,TA,Wd Sdng,TA,Fa,TA,Unf,GasA,Ex,Y,1,1,4,Gd,8,Detchd,Unf,2,TA,TA,2006,10,WD,Normal,42.028863,-93.615497,55.370188,92.717194,70.977892,163.695086,53.512128,668.9016,157,0,0.9591002627898066
1384,RL,NA,Pave,Reg,Sawyer,1Fam,1Story,5,7,1918,TA,Wd Sdng,Gd,TA,TA,Unf,GasA,Ex,Y,2,0,3,Gd,7,Attchd,Unf,2,TA,TA,2007,8,WD,Normal,42.033611,-93.669348,75.808848,131.550648,0,131.550648,53.512128,2354.069117,112,0,0.8513831113929595
1385,RL,60,Pave,Reg,Edwards,1Fam,1.5Fin,6,5,1939,TA,WdShing,TA,TA,TA,Rec,GasA,TA,Y,1,0,2,TA,6,Detchd,Unf,1,TA,TA,2009,10,WD,Normal,42.0228,-93.66304,52.02568,64.846294,52.02568,116.871974,26.01284,841.70118,105,0,0.8984189828093432
1386,RM,40,Pave,Reg,IDOTRR,1Fam,1.5Fin,4,8,1922,TA,VinylSd,Gd,TA,TA,BLQ,GasA,Gd,Y,1,0,3,Gd,7,Detchd,Unf,1,TA,TA,2010,5,WD,Normal,42.019208,-93.623401,73.950788,73.950788,33.259274,107.210062,22.29672,505.020708,125.5,0,1.1705990805228712
1387,RL,80,Pave,IR1,NWAmes,1Fam,2Story,7,5,1978,TA,Plywood,TA,Gd,TA,BLQ,GasA,TA,Y,3,1,5,Gd,12,Attchd,RFn,2,TA,TA,2006,7,WD,Normal,42.051321,-93.633798,129.320976,129.320976,129.320976,258.641952,52.397292,1550.736876,250,2,0.9665871992800301
1388,RM,60,Pave,Reg,OldTown,1Fam,1.5Fin,6,7,1916,TA,Stucco,Gd,TA,TA,Rec,GasW,TA,N,2,0,5,Gd,10,Detchd,Unf,1,TA,TA,2007,8,CWD,Family,42.028863,-93.615497,66.332742,154.590592,80.082386,234.672978,20.067048,791.53356,136,0,0.5795298681555062
1389,RL,42,Pave,IR1,Gilbert,1Fam,1Story,9,5,2006,Ex,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,0,3,Ex,7,Attchd,Fin,3,TA,TA,2009,10,WD,Normal,42.027885,-93.615692,162.208638,162.208638,0,162.208638,70.420474,1383.511476,377.5,0,2.3272496745826814
1390,RM,60,Pave,Reg,BrkSide,1Fam,1.5Fin,6,6,1941,TA,Wd Sdng,Gd,TA,Gd,ALQ,GasA,Ex,Y,1,0,3,TA,6,Detchd,Unf,2,TA,TA,2007,3,WD,Normal,42.03359,-93.627552,68.283705,80.732707,32.423147,113.155854,40.87732,557.418,131,0,1.1576952969662533
1391,RL,70,Pave,Reg,CollgCr,1Fam,1Story,7,5,2000,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,6,Attchd,RFn,2,TA,TA,2006,9,WD,Normal,42.021051,-93.685643,141.677075,141.677075,0,141.677075,50.260523,845.4173,235,0,1.6587016636248313
1392,RL,65,Pave,Reg,NAmes,Duplex,1Story,5,5,1967,TA,Plywood,TA,TA,TA,Unf,GasA,TA,Y,2,0,4,TA,8,Detchd,Unf,3,TA,TA,2009,4,WD,Normal,42.042966,-93.613556,147.158352,147.158352,0,147.158352,73.579176,830.924432,124,0,0.8426297136026638
1393,RL,68,Pave,Reg,NAmes,1Fam,SFoyer,5,5,1967,TA,HdBoard,TA,TA,TA,ALQ,GasA,TA,Y,1,0,3,TA,6,Attchd,RFn,1,TA,TA,2006,12,WD,Normal,42.042966,-93.613556,80.268192,83.6127,0,83.6127,26.756064,728.173714,123,0,1.4710683903282635
1394,RM,60,Pave,Reg,OldTown,2fmCon,1.5Fin,6,7,1905,TA,Wd Sdng,TA,Fa,TA,Unf,GasA,Ex,N,2,0,3,TA,7,Detchd,Unf,2,Gd,TA,2008,4,WD,Normal,42.028863,-93.615497,44.779246,113.434563,64.195973,177.630536,62.430816,1003.3524,163,0,0.9176350174386683
1395,RL,53,Pave,Reg,Blmngtn,TwnhsE,1Story,7,5,2006,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,2,Gd,6,Attchd,Fin,3,TA,TA,2006,10,New,Partial,42.062806,-93.639963,125.976468,139.3545,0,139.3545,60.201144,375.792635,246.578,0,1.7694297636603051
1396,RL,88,Pave,IR1,Timber,1Fam,2Story,8,5,2005,Gd,VinylSd,TA,Gd,Gd,Unf,GasA,Ex,Y,2,1,4,Gd,9,BuiltIn,Fin,3,TA,TA,2007,2,WD,Normal,41.998132,-93.648335,101.635882,105.259099,125.326147,230.585246,59.643726,1176.616495,281.213,0,1.2195619835971638
1397,RL,NA,Pave,IR1,Timber,1Fam,1Story,5,5,1948,TA,Wd Sdng,TA,TA,TA,BLQ,GasA,TA,Y,1,0,3,TA,7,Detchd,Unf,2,TA,TA,2010,6,WD,Normal,41.998132,-93.648335,69.398541,156.727361,0,156.727361,53.140516,5314.0516,160,0,1.0208810955478285
1398,RM,51,Pave,Reg,BrkSide,1Fam,2Story,5,8,1920,TA,MetalSd,TA,TA,TA,Unf,GasA,Ex,Y,1,1,4,TA,8,Detchd,Unf,1,Fa,Fa,2007,5,WD,Normal,42.03359,-93.627552,87.235917,87.235917,53.326322,140.562239,16.72254,568.56636,137.5,0,0.9782143552793008
1399,RL,60,Pave,Reg,NAmes,1Fam,1.5Fin,5,4,1950,TA,VinylSd,TA,TA,TA,Rec,GasA,Gd,Y,1,1,3,TA,7,Attchd,Unf,1,TA,TA,2009,5,WD,Normal,42.042966,-93.613556,112.226824,105.537808,71.349504,176.887312,22.29672,668.9016,138,0,0.7801577085415826
1400,RL,51,Pave,Reg,SWISU,1Fam,1.5Fin,6,6,1925,TA,WdShing,TA,TA,TA,BLQ,GasA,Ex,Y,2,1,3,Gd,7,Detchd,Unf,1,Fa,TA,2009,10,WD,Normal,42.017578,-93.651283,90.673328,107.76748,41.620544,149.388024,20.067048,573.304413,137.45,0,0.9200871416573526
1401,RM,50,Pave,Reg,BrkSide,1Fam,1.5Fin,6,7,1929,TA,WdShing,TA,TA,TA,Unf,GasA,TA,Y,1,0,3,TA,5,BuiltIn,RFn,1,TA,TA,2008,7,WD,Normal,42.03359,-93.627552,80.082386,88.25785,19.323824,107.58167399999999,19.323824,557.418,120,0,1.115431611521494
1402,RL,62,Pave,IR1,Gilbert,1Fam,2Story,6,5,2004,TA,VinylSd,TA,TA,TA,GLQ,GasA,Ex,Y,2,1,3,TA,8,Attchd,Fin,2,TA,TA,2008,4,WD,Normal,42.027885,-93.615692,77.945617,80.268192,67.726287,147.994479,36.975394,688.875745,193,0,1.3041027023717553
1403,RL,64,Pave,Reg,CollgCr,1Fam,1Story,7,5,2006,Gd,VinylSd,TA,Gd,Gd,Unf,GasA,Ex,Y,2,0,2,Gd,6,Attchd,RFn,2,TA,TA,2006,7,New,Partial,42.021051,-93.685643,119.473258,120.216482,0,120.216482,61.501786,628.210086,193.879,0,1.6127489074251897
1404,RL,49,Pave,IR1,Somerst,1Fam,1Story,8,5,2007,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,6,Attchd,Unf,3,TA,TA,2007,8,WD,Normal,42.052191,-93.643479,137.960955,136.009992,0,136.009992,70.048862,1417.328168,282.922,0,2.0801559932449667
